colct_stdde,sle_site_domn,prices_prdlst_id,goods_nm,shop_nm,anals_trget_pc,Price,expsr_ordr,job_id,kf
2020-02-15,search.shopping.naver.com,F012091,쌍용씨앤비 CODI 황사마스크 KF80 - 옥션,옥션,3440,,22,490009,80
2020-04-10,search.shopping.naver.com,F012050,"KF94 대형 마스크 1개 (5매) x 5개 (총25매입), 바이러스, 황사, 미세먼지 - 동백꽃상회",동백꽃상회,70000,2800,31,490008,94
2020-04-28,search.shopping.naver.com,F012050,포시즌마스크KF94 대형마스크 황사 미세먼지마스크 10개(4시이전주문건 당일발송) - 아이나라에듀,아이나라에듀,24900,2490,47,490015,94
2020-04-14,search.shopping.naver.com,F012050,소확행몰 맑은하늘 대형 황사 마스크 KF80 - 5개 (마스크재고 보유) - 소확행 몰,소확행 몰,15000,3000,46,490013,80
2020-04-27,search.shopping.naver.com,F012050,(대량판매)세이프크린 KF94 마스크 - 20매 화이트 대형 (1개 5매포장) - 니드마스크,니드마스크,59000,2950,2,490008,94
2020-05-22,search.shopping.naver.com,F012050,(대한도매) kf94 대형마스크 1개 개별포장 숨마스크 - 11번가,11번가,3800,3800,16,490008,94
2020-05-01,search.shopping.naver.com,F012050,KF80 미세먼지 황사마스크 보건마스크 일회용마스크 - 옥션,옥션,1900,1900,81,490013,80
2020-05-02,search.shopping.naver.com,F012050,애니프리 KF80 필터 사용 황사마스크 10매/당일출고 - 인터파크,인터파크,18400,1840,43,490013,80
2020-02-10,search.shopping.naver.com,F012090,기타 (SSK)KF94 황사방역미세먼지 마스크 1개(랜덤발송)익일출고,쿠팡,3200,,73,490008,94
2020-04-17,search.shopping.naver.com,F012050,닥터퓨리 kf94 뽑아쓰는 마스크 소형 30매입 - 소녀상점,소녀상점,75000,2500,2,490002,94
2020-05-02,search.shopping.naver.com,F012050,프리미엄 황사마스크 KF94 15개입 대형(무료배송) - 롯데ON,롯데ON,18200,1213.333333,57,490015,94
2020-05-02,search.shopping.naver.com,F012050,MPLUS KF80 마스크/ 황사방역 마스크 /미세먼지 마스크 - Merci BEAUcoup,Merci BEAUcoup,1900,1900,2,490013,80
2020-02-14,search.shopping.naver.com,F012091,[일양약품]황사 미세먼지마스크 성인용(대형) KF80 1개 - 11번가,11번가,3480,,31,490009,80
2020-05-23,search.shopping.naver.com,F012050,인가드 KF94 대형마스크 색상/브랜드 랜덤발송 10매 - G마켓,G마켓,20000,2000,43,490015,94
2020-03-11,search.shopping.naver.com,F012050,"크리넥스 방역용 마스크 (대형,KF94)/1매 - 롯데마트",롯데마트,2000,2000,9,490015,94
2020-05-24,search.shopping.naver.com,F012050,엠플러스 MPLUS KF80 마스크/ 황사방역 마스크 /미세먼지 마스크 - 에스에스 유통,에스에스 유통,1850,1850,45,490013,80
2020-04-13,search.shopping.naver.com,F012050,황사엔 초미세먼지 미세먼지엔 닥터퓨리 KF94 인증 미세먼지 황사 마스크 1 개 (끈조절 가능) - ANNE SHOP,ANNE SHOP,4990,4990,34,490008,94
2020-04-23,search.shopping.naver.com,F012050,개별5매/의료용마스크/KF80마스크/보건용마스크/방역 - G마켓,G마켓,22500,4500,57,490013,80
2020-04-28,search.shopping.naver.com,F012050,웰킵스 마스크 kf94 화이트 대형 - 쿠팡,쿠팡,3500,3500,14,490015,94
2020-04-16,search.shopping.naver.com,F012050,마스크 대형 1개씩 개별포장 디자인 랜덤으로 발송 [국내제작 미세먼지마스크] KF94 KF80 일회용마스크 황사마스크 코로나19 - 티몬,티몬,3510,3510,34,490008,94
2020-03-26,search.shopping.naver.com,F012050,"KF94 마스크 대형 한세트10개 (대형) 황사마스크 랜덤 발송, 코로나19 - 해피엔젤",해피엔젤,39000,3900,41,490015,94
2020-04-07,search.shopping.naver.com,F012050,[소량입고] KF94 마스크 일회용 미세먼지 차단 아에르 대형 1매 - 아놀쇼핑,아놀쇼핑,2950,2950,25,490015,94
2020-05-14,search.shopping.naver.com,F012050,국산 KF80 맑은하늘 황사마스크 / 일회용 마스크/방역마스크 (소량 가능 / 300개이상 배송비무료) - 기프트위키,기프트위키,2673,2673,34,490013,80
2020-05-20,search.shopping.naver.com,F012050,웰킵스 KF94 황사마스크 대형 10매입 마스크 대형 10매입 - 티몬,티몬,26580,2658,55,490015,94
2020-05-15,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 숨마스크 - 11번가,11번가,3610,3610,30,490008,94
2020-04-15,search.shopping.naver.com,F012050,애니쿨 KF94 마스크 3매 식약처인증 미세먼지 황사 방역마스크 - 패션플러스,패션플러스,7200,2400,60,490015,94
2020-05-03,search.shopping.naver.com,F012050,KF94마스크 대형(30매입) 식약처허가 합리적인 마스크 - 펜사랑,펜사랑,68500,2283.333333,26,490015,94
2020-05-14,search.shopping.naver.com,F012050,[도부마스크] KF94 대형 10매 외 CM 1 화생방용 화재용 마스크 믿을 수 있는 국내생산 빠른 배송 - 티몬,티몬,36960,3696,15,490015,94
2020-03-17,search.shopping.naver.com,F012050,"[국산] 5중구조 크리넥스 방역용 마스크 KF94 대형 초미세먼지 차단 휴대용 손세정제 100ml,120ml 하나k몰 - 하나K몰",하나K몰,3800,3800,13,490015,94
2020-04-19,search.shopping.naver.com,F012050,미세먼지 황사 마스크 KF80 대형 프로덕트랩 코로나바이러스 예방필수품 - Mad Hippie,Mad Hippie,2500,2500,20,490013,80
2020-05-06,search.shopping.naver.com,F012050,늘푸른 황사마스크 KF80 중형 화이트 2매 - 인터파크,인터파크,6160,3080,63,490013,80
2020-04-19,search.shopping.naver.com,F012050,KF94 크린테크방역 마스크 대형 중형 1매 의약외품 - 인터파크,인터파크,2760,2760,36,490015,94
2020-05-18,search.shopping.naver.com,F012050,크린숨 방역마스크 KF94 황사 미세먼지 코로나 대형 - 인터파크,인터파크,2300,2300,38,490015,94
2020-02-17,search.shopping.naver.com,F012091,대나무 방한마스크 [백색 성인용] 1개 어린이 마스크 성인마스크 KF94 황사마스크 어린이캐릭터마스크 면마스크 방한 무형광 - 티몬,티몬,2000,,98,490008,94
2020-04-27,search.shopping.naver.com,F012050,유아 소형 마스크 KF94 KF80 플랜제로 웰킵스 초소형 황사마스크 (개별포장 1매) - 내니클린,내니클린,3600,3600,46,490009,80
2020-05-20,search.shopping.naver.com,F012050,[도부마스크] KF94 대형 10매 외 CM 1 화생방용 화재용 마스크 믿을 수 있는 국내생산 빠른 배송 - 티몬,티몬,36960,3696,15,490015,94
2020-05-19,search.shopping.naver.com,F012050,(당일출고)국산 KF94 마스크 미세 대형 5매입 - G마켓,G마켓,21060,4212,9,490015,94
2020-05-07,search.shopping.naver.com,F012050,웰킵스 KF94 황사마스크 대형 10매입 마스크 대형 10매입 - 티몬,티몬,26580,2658,65,490015,94
2020-03-24,search.shopping.naver.com,F012050,[당일발송] 코로나 예방 KF94 이노센트 암웨이 나인포 힐메이드 제이피씨 이지팜 웰킵스 제로베이 마스크 소형 대형 - whynotmall,whynotmall,5000,5000,2,490002,94
2020-05-11,search.shopping.naver.com,F012050,국산 KF80 대형 황사방역마스크 1개 - 보건몰닷컴,보건몰닷컴,2800,2800,6,490009,80
2020-05-25,search.shopping.naver.com,F012050,[엠플러스] KF80 마스크 대형 개별포장 마스크 5매 1세트 화이트 - 위메프,위메프,8990,1798,43,490013,80
2020-02-14,search.shopping.naver.com,F012091,황사 방역 마스크 KF80 - 에스인텍몰,에스인텍몰,1500,,6,490009,80
2020-05-02,search.shopping.naver.com,F012050,[국산]KF80마스크 대형/개별포장 - 지피월드,지피월드,2640,2640,27,490013,80
2020-02-12,search.shopping.naver.com,F012091,(늘품지기)3Q 미세 먼지 KF94 대형 마스크 1개 - G마켓,G마켓,4470,,79,490008,94
2020-02-17,search.shopping.naver.com,F012091,유한양행 해피홈 크리넥스 밀착가드 KF80 황사마스크 - 다나아건강스토어,다나아건강스토어,2080,,12,490009,80
2020-05-16,search.shopping.naver.com,F012050,"일동 푸른숲 자연숲 황사마스크,더스논, 국제약품 메디마스크 3매 Kf94 - 헬시버퍼팜",헬시버퍼팜,6890,2296.666667,2,490003,94
2020-05-27,search.shopping.naver.com,F012050,편한숨 오디널 황사 방역마스크 KF94 대형 5매입 1개 - 쿠팡,쿠팡,13500,2700,43,490008,94
2020-03-27,search.shopping.naver.com,F012050,웰클린 황사마스크 KF94 블랙 중형 5매입 1개 - 건강케어,건강케어,17500,3500,32,490008,94
2020-04-12,search.shopping.naver.com,F012050,당일출고 애니프리 KF80 필터 사용 황사 마스크 10매 - G마켓,G마켓,19760,1976,42,490013,80
2020-05-12,search.shopping.naver.com,F012050,웰킵스 스마트 미세먼지황사마스크 KF94 대형 1개 - 옥션,옥션,2880,2880,47,490008,94
2020-05-25,search.shopping.naver.com,F012050,황사마스크 블루 1개 황사마스크KF80 방한마스크 - 티몬,티몬,990,990,35,490009,80
2020-05-10,search.shopping.naver.com,F012050,[도부마스크] KF94 대형 10매 외 CM 1 화생방용 화재용 마스크 믿을 수 있는 국내생산 빠른 배송 - 티몬,티몬,36960,3696,40,490015,94
2020-04-09,search.shopping.naver.com,F012050,KF80 오픈프리 흰색 대형마스크 5매 - G마켓,G마켓,16630,3326,83,490013,80
2020-02-17,search.shopping.naver.com,F012091,쌍용씨앤비 CODI 황사마스크 KF80 - 옥션,옥션,3890,,20,490009,80
2020-05-10,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 늘푸른마스크 - 11번가,11번가,4120,4120,26,490008,94
2020-05-13,search.shopping.naver.com,F012050,에어워셔 블랙 황사마스크 KF94대형 1개입 X 25개 - 쿠팡,쿠팡,62500,2500,43,490015,94
2020-05-04,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 숨마스크 - 11번가,11번가,3610,3610,21,490008,94
2020-05-01,search.shopping.naver.com,F012050,KF80 마스크 대형 미세먼지 황사 마스크 - 참무역,참무역,1940,1940,1,490013,80
2020-04-23,search.shopping.naver.com,F012050,D (대한도매) kf94 대형마스크 1개 개별포장 숨마스크 - 따따몰wwmall,따따몰wwmall,4700,4700,46,490008,94
2020-04-14,search.shopping.naver.com,F012050,애경마스크 kf94 4중구조 대형마스크 개별포장 1개 - highway,highway,3960,3960,29,490008,94
2020-04-13,search.shopping.naver.com,F012050,KF80마스크 대형 일회용 미세먼지 마스크 (국내정품) - G마켓,G마켓,2700,2700,69,490013,80
2020-05-23,search.shopping.naver.com,F012050,"웰킵스 KF94 마스크 대형 1개씩판매,재고확보 - 11번가",11번가,2360,2360,18,490008,94
2020-05-10,search.shopping.naver.com,F012050,애니가드 국내산 KF80 마스크 대형 25매 - 옥션,옥션,59000,2360,75,490013,80
2020-02-28,search.shopping.naver.com,F012091,[에이치플러스몰] 웰빙 마스크 KF80 소형 청색 방한대 휴대용마스크 - 11번가,11번가,7210,,21,490013,80
2020-04-16,search.shopping.naver.com,F012050,소확행몰 맑은하늘 대형 황사 마스크 KF80 - 5개 - 11번가,11번가,14240,2848,41,490013,80
2020-03-23,search.shopping.naver.com,F012050,[도부마스크] KF94 대형 10매 개별포장 1인당 1개 구매 가능 20일 소량 추가입고 늦으면 매진 - 티몬,티몬,49900,4990,9,490008,94
2020-04-29,search.shopping.naver.com,F012050,개별5매/의료용마스크/KF80마스크/보건용마스크/방역 - G마켓,G마켓,22500,4500,84,490013,80
2020-02-12,search.shopping.naver.com,F012091,코로나 바이러스 차단 동아제약 더스논 황사 마스크 KF94 1매 - 건강온,건강온,5000,,8,490003,94
2020-03-25,search.shopping.naver.com,F012050,식약처인증 KF94 마스크 대형 1개 회사 색상 랜덤 - 옥션,옥션,4800,4800,17,490008,94
2020-04-22,search.shopping.naver.com,F012050,KF80 애니케어 흰색 대형마스크 5매 - 11번가,11번가,18300,3660,83,490013,80
2020-04-29,search.shopping.naver.com,F012050,미세먼지 황사/방역용 마스크(KF94) 제약회사마스크 일동 푸른숲 동아 더스논 미세먼지마스크 - 핑팜-,핑팜-,3490,3490,3,490003,94
2020-05-22,search.shopping.naver.com,F012050,늘푸른 황사마스크 KF80 대형 화이트 10매 개별포장 - 인터파크,인터파크,30800,3080,43,490013,80
2020-02-18,search.shopping.naver.com,F012091,황사미세먼지마스크 하이가드 애니멀 KF94 소형1개 - G마켓,G마켓,3010,,22,490008,94
2020-03-15,search.shopping.naver.com,F012050,eTV KF94 엔웰스황사방역마스크 대형 소형 10P 랜덤 - G마켓,G마켓,29030,2903,35,490015,94
2020-04-07,search.shopping.naver.com,F012050,"KF94 황사방역마스크 개별대형1개입/끈조절가능,국산, 식약처인증 - 반짝반짝이네",반짝반짝이네,3500,3500,5,490015,94
2020-05-05,search.shopping.naver.com,F012050,늘푸른 마스크 KF94대형 화이트 일회용 개별 포장 1개 - 파이닉스 공조냉동,파이닉스 공조냉동,3990,3990,8,490008,94
2020-05-13,search.shopping.naver.com,F012050,KF80 대형 황사마스크 10매 와이엠 일회용마스크 코로나19 - 슬기로운 주부생활,슬기로운 주부생활,19800,1980,48,490013,80
2020-05-03,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 숨마스크 - G마켓,G마켓,4660,4660,24,490008,94
2020-03-26,search.shopping.naver.com,F012050,유한킴벌리 황사마스크 KF80 마스크플러스 1매 대형 - G마켓,G마켓,5190,5190,28,490013,80
2020-05-22,search.shopping.naver.com,F012050,(국내생산) 하늬숨 kf94 4중필터 마스크 대형1매 개별포장 코로나 미세먼지 - 11번가,11번가,1470,1470,78,490015,94
2020-05-05,search.shopping.naver.com,F012050,웰킵스 스마트 미세먼지황사마스크 KF94 대형 1개 - 옥션,옥션,2690,2690,28,490008,94
2020-05-19,search.shopping.naver.com,F012050,뉴네퓨어 황사방역용 마스크 KF94 5개입 (끈조절 가능 / 식약처 인증 / 보건용마스크 / 5매포장) - 케어프리팜,케어프리팜,16710,3342,26,490001,94
2020-04-07,search.shopping.naver.com,F012050,국산 KF94 마스크 미세먼지 대형 10매입 - G마켓,G마켓,35020,3502,65,490015,94
2020-05-08,search.shopping.naver.com,F012050,유한킴벌리 크리넥스 황사 마스크 플러스 KF80 2개입 - 옥션,옥션,7290,3645,67,490013,80
2020-04-17,search.shopping.naver.com,F012050,KF94 마스크 미세먼지 5매입 끈조절 뉴네퓨어 재고확보 코로나19 병의원 - 아이약사몰,아이약사몰,12300,2460,38,490001,94
2020-04-28,search.shopping.naver.com,F012050,[아레카] 아레카 KF94 미세먼지 마스크 / 그레이 대형 1팩 (5매입) - 위메프,위메프,14990,2998,78,490015,94
2020-03-31,search.shopping.naver.com,F012050,식약처인증 KF94 마스크 대형 1개 회사 랜덤 - 11번가,11번가,4400,4400,31,490008,94
2020-04-08,search.shopping.naver.com,F012050,몬스터건강 방역마스크(KF94인증) 5매 국대 미마 유한킴벌리덴탈 닥터퓨리 뉴네퓨어 휴안청 블링마 메디쉴드 - 몬스터건강,몬스터건강,29900,5980,25,490001,94
2020-05-26,search.shopping.naver.com,F012050,소형마스크 일회용마스크 화이트 개별밀봉포장 1개 블랙마스크 먼지차단 kf80 losy - 위메프,위메프,1900,1900,8,490009,80
2020-03-26,search.shopping.naver.com,F012050,식약처인증 KF94 마스크 대형 1개 회사 색상 랜덤 - 인터파크,인터파크,4400,4400,18,490008,94
2020-04-14,search.shopping.naver.com,F012050,애경 마스크 kf94 4중구조 대형 마스크 개별포장 1개 - 오씨조씨,오씨조씨,7800,7800,27,490008,94
2020-04-08,search.shopping.naver.com,F012050,아이엔티 KF80 미세먼지 황사 보건용마스크 중형 - 종합생활용품 전문 띵크몰,종합생활용품 전문 띵크몰,2870,2870,46,490013,80
2020-03-24,search.shopping.naver.com,F012050,방역 마스크 KF80 대형 화이트 일회용 개별 포장 1개 - 파이닉스 공조냉동,파이닉스 공조냉동,3990,3990,18,490013,80
2020-03-24,search.shopping.naver.com,F012050,식약처인증 KF94 마스크 대형 1개 회사 색상 랜덤 - 아리농자재,아리농자재,4800,4800,3,490008,94
2020-04-16,search.shopping.naver.com,F012050,늘푸른 황사마스크 KF80 대형 화이트 X 10매 개별포장 - 티몬,티몬,31850,3185,14,490013,80
2020-05-25,search.shopping.naver.com,F012050,LG생활건강 테라브레스 KF94 미세먼지 마스크 대형1개 - 옥션,옥션,3420,3420,24,490008,94
2020-03-09,search.shopping.naver.com,F012050,3월 6일 크리넥스 미세먼지 KF94 KF80 방역용 황사마스크 대형 외 - 청춘푸드몰,청춘푸드몰,4990,,7,490015,94
2020-03-25,search.shopping.naver.com,F012050,[당일발송] 코로나 방역마스크 국내산마스크 KF94(대형) 1개 - 그린에코,그린에코,3800,3800,16,490008,94
2020-02-21,search.shopping.naver.com,F012091,에이스 제약 휴대용 손소독제 세이프 핸드 플러스 겔 60ml / 동아제약 더스논 황사 미세먼지 마스크 KF94 - 비스비타,비스비타,4000,,6,490003,94
2020-05-13,search.shopping.naver.com,F012050,LG생활건강 테라브레스 KF94 미세먼지 마스크 대형1개 - G마켓,G마켓,4310,4310,38,490008,94
2020-05-24,search.shopping.naver.com,F012050,힐메이드 황사마스크 KF94 화이트(대형) - 메디앙스,메디앙스,2170,2170,28,490015,94
2020-05-24,search.shopping.naver.com,F012050,웰킵스 마스크 kf94 화이트 대형 - 쿠팡,쿠팡,3500,3500,72,490015,94
2020-02-19,search.shopping.naver.com,F012091,참좋은 주니어방한대 검정색 1개 황사방역마스크 대형KF94 면마스크 방한마스크 소형 끈조절 일회용마스크 초미세먼지 숨마스크 - 티몬,티몬,1590,,31,490008,94
2020-04-29,search.shopping.naver.com,F012050,닥터퓨리 kf94 뽑아쓰는 마스크 소형 30매입 - 소녀상점,소녀상점,73000,2433.333333,12,490002,94
2020-05-16,search.shopping.naver.com,F012050,"웰킵스 KF94 마스크 대형 1개씩판매,재고확보 - 11번가",11번가,2660,2660,79,490015,94
2020-04-01,search.shopping.naver.com,F012050,코튼데이 마스크 kf94 대형 1개 5매입 - G마켓,G마켓,20240,4048,36,490008,94
2020-05-18,search.shopping.naver.com,F012050,애경마스크 kf94 4중구조 대형마스크 개별포장 1개 - 쿠팡,쿠팡,4150,4150,20,490008,94
2020-05-27,search.shopping.naver.com,F012050,한국내제조 kf80 kf94 소형 대형 벌크 화이트 그레이 - 도그몰,도그몰,1800,1800,58,490015,94
2020-03-18,search.shopping.naver.com,F012050,KF94 초 미세먼지 황사 더스논마스크 보건용마스크(끈조절+코스펀지) 소형 동아제약 - 종로강남팜,종로강남팜,5000,5000,1,490003,94
2020-03-27,search.shopping.naver.com,F012050,황사마스크 KF80 대형 개별포장(디자인 랜덤) - G마켓,G마켓,3300,3300,60,490013,80
2020-02-16,search.shopping.naver.com,F012091,에버그린 크린탑 KF99 미세먼지 마스크 655 - 마켓컬리,마켓컬리,3600,,5,490010,99
2020-05-28,search.shopping.naver.com,F012050,마스크 대형 1개씩 개별포장 디자인 랜덤으로 발송 [국내제작 미세먼지마스크] KF94 KF80 일회용마스크 황사마스크 코로나19 - 티몬,티몬,3480,3480,22,490009,80
2020-03-31,search.shopping.naver.com,F012050,미소 (당일출고)KF94 마스크 국산 미세먼지 대형10매입 - 옥션,옥션,42520,4252,5,490015,94
2020-05-06,search.shopping.naver.com,F012050,마스크 소형 소형마스크 일회용마스크 화이트 개별밀봉포장 1개 KF94 - 위메프,위메프,4990,4990,21,490008,94
2020-02-16,search.shopping.naver.com,F012091,대나무 방한마스크 [백색 성인용] 1개 어린이 마스크 성인마스크 KF94 황사마스크 어린이캐릭터마스크 면마스크 방한 무형광 - 티몬,티몬,2000,,105,490008,94
2020-05-08,search.shopping.naver.com,F012050,랜덤배송 KF94 대형 마스크 1개(5매)x5개 (총 25매) - 쿠팡,쿠팡,50000,2000,28,490008,94
2020-03-29,search.shopping.naver.com,F012050,뉴네퓨어 황사 방역용 마스크 KF94 대형 성인용 5매 - 옥션,옥션,21920,4384,4,490001,94
2020-05-07,search.shopping.naver.com,F012050,테라브레스 황사마스크 KF94 대형 x25매 - 베비언스몰,베비언스몰,62500,2500,21,490015,94
2020-04-09,search.shopping.naver.com,F012050,(재고보유 오늘출발) 뉴네퓨어 건영 이룸 대형 성인용 KF94 코로나 마스크 랜덤발송 5매입 - SHALL I,SHALL I,19900,3980,24,490001,94
2020-05-03,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 숨마스크 - G마켓,G마켓,4930,4930,22,490008,94
2020-04-22,search.shopping.naver.com,F012050,KF80마스크 퓨어 마스크 - 옥션,옥션,2860,2860,57,490013,80
2020-04-20,search.shopping.naver.com,F012050,크린숨 방역마스크 KF94 황사 미세먼지 코로나 대형 - 인터파크,인터파크,2490,2490,38,490015,94
2020-05-02,search.shopping.naver.com,F012050,"자연속으로 KF94 미세먼지 황사마스크 [대형/소형] , 뽀로로 방한 마스크 - 알뜰하우스",알뜰하우스,1850,1850,10,490015,94
2020-04-14,search.shopping.naver.com,F012050,건영크린텍 10매건영 KF94 미세먼지 마스크 대형 white 5매입2 - G마켓,G마켓,33500,3350,69,490015,94
2020-03-30,search.shopping.naver.com,F012050,국산 kf80 대형 마스크 / 우한코로나 (1인 10개제한) - 옥션,옥션,3970,3970,27,490013,80
2020-04-27,search.shopping.naver.com,F012050,[쉼표리빙] 1개 - 5매입 세이프크린 KF94 화이트 황사 방역 마스크 일회용 대형 - 위메프,위메프,11990,2398,29,490008,94
2020-05-22,search.shopping.naver.com,F012050,QUQU 더안심 황사 미세먼지 방역 마스크 KF94 - 인터파크,인터파크,2100,2100,2,490008,94
2020-04-10,search.shopping.naver.com,F012050,숨쉬고 KF80 대형 황사마스크 5매 화이트 개별포장 미세먼지마스크 흰색 성인용 남여공용 - 쿠팡,쿠팡,20900,4180,78,490013,80
2020-05-12,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 숨마스크 - 인터파크,인터파크,4150,4150,20,490008,94
2020-02-16,search.shopping.naver.com,F012091,일회용 마스크 KF94 웰킵스 흰색 대형 / 더스논 봄이몬지 미세먼지 마스크 KF94 - 도로시바토스,도로시바토스,3960,,15,490003,94
2020-04-21,search.shopping.naver.com,F012050,아이엔티 KF80 미세먼지 황사 보건용마스크 중형 - 종합생활용품 전문 띵크몰,종합생활용품 전문 띵크몰,2870,2870,49,490013,80
2020-04-18,search.shopping.naver.com,F012050,[아레카] 아레카 KF94 미세먼지 마스크 / 그레이 대형 1팩 (5매입) - 위메프,위메프,14990,2998,24,490015,94
2020-04-17,search.shopping.naver.com,F012050,개별5매/의료용마스크/KF80마스크/보건용마스크/방역 - G마켓,G마켓,22500,4500,66,490013,80
2020-03-12,search.shopping.naver.com,F012050,편한숨 오디널 황사 방역마스크 KF94 소형 1매입 1개 - VitaGs,VitaGs,2500,2500,11,490008,94
2020-03-12,search.shopping.naver.com,F012050,코로나 대응 마스크 대형 KF94 5매 국내생산의약외품P - 옥션,옥션,33000,6600,30,490015,94
2020-04-02,search.shopping.naver.com,F012050,국산 황사방역용 KF94 마스크 대형 성인용 2팩 10매 - G9,G9,45160,4516,16,490015,94
2020-05-16,search.shopping.naver.com,F012050,(대한도매) kf94 대형마스크 1개 개별포장 숨마스크 - 옥션,옥션,4260,4260,14,490008,94
2020-05-19,search.shopping.naver.com,F012050,"다존,이노센트외 KF94,KF80 황사 방역마스크 대형 개별포장 10개 - 마켓 온",마켓 온,26000,2600,41,490015,94
2020-03-15,search.shopping.naver.com,F012050,방역 마스크 KF80 대형 화이트 일회용 개별 포장 1개 - 파이닉스 공조냉동,파이닉스 공조냉동,3990,3990,3,490009,80
2020-05-27,search.shopping.naver.com,F012050,위케어 의약외품 KF94 방역 황사 마스크 대형 5매 소형 5매 - G마켓,G마켓,7080,1416,64,490015,94
2020-05-03,search.shopping.naver.com,F012050,크린숨 방역마스크 KF94 황사 미세먼지 코로나 대형 - 인터파크,인터파크,2300,2300,12,490015,94
2020-03-02,search.shopping.naver.com,F012050,P_에이스원) KF94 황사 방역 마스크 (코로나)(1개/1팩=50개/made in korea) 39154 - 케이스팝,케이스팝,3850,,30,490008,94
2020-05-01,search.shopping.naver.com,F012050,QUQU 더안심 황사 미세먼지 방역 마스크 KF94 - 쿠팡,쿠팡,2300,2300,7,490008,94
2020-04-17,search.shopping.naver.com,F012050,편안한숨 KF80 식약처 인증 미세먼지 황사 방역 마스크 대형 10매(낱개 포장) - 올리비아메디컬,올리비아메디컬,28800,2880,27,490013,80
2020-05-19,search.shopping.naver.com,F012050,늘푸른 황사방역용 마스크 KF80 대형 화이트 10매 - 우리네트워크,우리네트워크,35000,3500,54,490013,80
2020-03-26,search.shopping.naver.com,F012050,[취소없는당일배송] [5개] KF94 크리넥스 웰킵스 외 대형마스크 방역마스크 랜덤발송 - 맑은 숨,맑은 숨,29500,5900,8,490015,94
2020-04-10,search.shopping.naver.com,F012050,와이엠마스크 황사마스크KF94 대형/소형 10개(낱개포장) - 엘리드에스떼,엘리드에스떼,30000,3000,23,490015,94
2020-05-07,search.shopping.naver.com,F012050,하이가드 KF80 황사마스크 대형(1매입) x 10묶음 - 뉴트리헬스케어mall,뉴트리헬스케어mall,29200,2920,46,490013,80
2020-04-15,search.shopping.naver.com,F012050,늘푸른 황사마스크(KF80) 화이트 대형 X 10매 - 옥션,옥션,30100,3010,61,490013,80
2020-02-15,search.shopping.naver.com,F012091,에버그린 다봉산업 마이케어 끈조절 미세먼지 마스크 KF80 대형 - 삼천리팩토리,삼천리팩토리,2490,,4,490009,80
2020-05-16,search.shopping.naver.com,F012050,건영크린텍 KF94 마스크대형 5매X6봉총30매 - CJmall,CJmall,69260,2308.666667,33,490015,94
2020-05-29,search.shopping.naver.com,F012050,KF94 코지마스크 대형 1매입 5매입 블랙 화이트 국내생산 - 사라고사,사라고사,23000,4600,43,490015,94
2020-04-13,search.shopping.naver.com,F012050,애경마스크 kf94 4중구조 대형마스크 개별포장 1개 - 애플몽키,애플몽키,4390,4390,6,490008,94
2020-03-05,search.shopping.naver.com,F012050,[당일배송]KF94 신종코로나19 대형마스크 개별포장일회용마스크 - 신사옴므,신사옴므,4800,,10,490015,94
2020-05-27,search.shopping.naver.com,F012050,[KF80 대형 개별포장] 에어땡큐 new 보건마스크(화이트) 10매 - REINO,REINO,16900,1690,20,490013,80
2020-05-17,search.shopping.naver.com,F012050,(대한도매) kf94 대형마스크 1개 개별포장 늘푸른마스크 효도 어버이날 부모님 아버지 어머니 - GD상점,GD상점,4800,4800,9,490008,94
2020-05-10,search.shopping.naver.com,F012050,숨쉬Go KF94 방역 미세먼지 마스크 (대형X 낱개 1개) 화이트색상 - 미세먼지없는 깨끗한 숨 마스크 - gamezend,gamezend,4900,4900,36,490008,94
2020-02-13,search.shopping.naver.com,F012091,코로나 바이러스 차단 동아제약 더스논 황사 마스크 KF94 1매 - 건강온,건강온,5000,,8,490003,94
2020-03-20,search.shopping.naver.com,F012050,코로나 대응 마스크 대형 KF94 5매 국내생산당일발송Z - 옥션,옥션,22280,4456,62,490015,94
2020-05-06,search.shopping.naver.com,F012050,이노센트 KF80 마스크 미세먼지 황사방역용 어린이마스크 아동마스크 (1개) - 공순이도매,공순이도매,2360,2360,48,490013,80
2020-05-15,search.shopping.naver.com,F012050,[국산]KF80마스크 대형/개별포장 - 지피월드,지피월드,2640,2640,26,490013,80
2020-04-03,search.shopping.naver.com,F012050,[애니프리] 미세먼지 마스크 대형 10매 / KF80 시험 기준 통과 - 보리보리,보리보리,23660,2366,16,490013,80
2020-04-28,search.shopping.naver.com,F012050,KF94 대형 마스크 벌크형 30매 - 굿데이샵,굿데이샵,60000,2000,34,490015,94
2020-03-18,search.shopping.naver.com,F012050,성인용 KF80 대형 황사마스크 국내생산 식약청인증 1매가격입니다 - 뜨악,뜨악,4800,4800,34,490013,80
2020-05-08,search.shopping.naver.com,F012050,엠플러스 국산 미세먼지 황사마스크 KF80 화이트 1개 - 옥션,옥션,1950,1950,80,490013,80
